cleaned_data
date,s_and_p_comp,dividend,earnings,CPI,fraction_date,long_interest_rate,real_price,real_dividend,real_total_return_price,real_earnings,real_scaled_earnings,CAPE,TR_CAPE,excess_CAPE,montly_bond_return,real_bond_return,10_year_stock_return,10_year_bond_return,10_year_excess_return
1969-09,"94,51","3,15","5,89","37,10","1969,71","7,16","697,96","23,26","101.620,09","43,50","6.333,11","18,40","21,16","0,66%","1,01","10,49","-1,63%","-1,11%","-0,52%"
1969-10,"95,52","3,15","5,85","37,30","1969,79","7,10","701,63","23,16","102.436,41","43,00","6.277,16","18,45","21,22","0,73%","1,00","10,55","-2,13%","-1,77%","-0,36%"
1969-11,"96,21","3,16","5,82","37,50","1969,87","7,14","702,93","23,06","102.906,69","42,50","6.221,54","18,44","21,22","0,75%","0,97","10,52","-2,29%","-1,96%","-0,33%"
1969-12,"91,11","3,16","5,78","37,70","1969,96","7,65","662,14","22,97","97.214,89","42,01","6.167,29","17,33","19,95","0,64%","1,00","10,16","-1,41%","-1,48%","0,06%"
1970-01,"90,31","3,16","5,73","37,80","1970,04","7,79","654,59","22,93","96.386,89","41,53","6.115,57","17,09","19,68","0,64%","1,05","10,10","-1,15%","-1,72%","0,57%"
1970-02,"87,16","3,17","5,68","38,00","1970,12","7,24","628,43","22,83","92.815,49","40,95","6.048,55","16,37","18,87","1,47%","1,02","10,50","-0,49%","-3,08%","2,59%"
1970-03,"88,65","3,17","5,63","38,20","1970,21","7,07","635,83","22,74","94.187,75","40,38","5.981,69","16,53","19,06","1,63%","0,98","10,63","-1,69%","-3,43%","1,75%"
1970-04,"85,95","3,17","5,59","38,50","1970,29","7,39","611,66","22,58","90.886,29","39,80","5.914,57","15,87","18,31","1,61%","0,97","10,38","-1,56%","-2,50%","0,94%"
1970-05,"76,06","3,18","5,56","38,60","1970,37","7,91","539,87","22,55","80.499,12","39,44","5.880,98","13,98","16,15","1,97%","1,01","10,04","0,03%","-1,43%","1,47%"
1970-06,"75,59","3,18","5,52","38,80","1970,46","7,84","533,77","22,46","79.868,33","38,98","5.832,43","13,80","15,96","2,15%","1,03","10,11","0,67%","-1,28%","1,94%"
1970-07,"75,72","3,18","5,47","39,00","1970,54","7,46","531,95","22,36","79.874,26","38,40","5.766,59","13,73","15,89","2,62%","1,00","10,39","1,16%","-1,76%","2,91%"
1970-08,"77,92","3,19","5,41","39,00","1970,62","7,53","547,40","22,39","82.475,08","38,03","5.729,78","14,10","16,34","2,36%","1,02","10,40","1,11%","-2,26%","3,37%"
1970-09,"82,58","3,19","5,36","39,20","1970,71","7,39","577,18","22,30","87.241,48","37,46","5.662,56","14,84","17,22","2,20%","1,01","10,51","0,74%","-2,60%","3,34%"
1970-10,"84,37","3,17","5,28","39,40","1970,79","7,33","586,70","22,07","88.958,03","36,74","5.570,64","15,06","17,49","2,14%","1,04","10,57","0,78%","-2,78%","3,56%"
1970-11,"84,28","3,16","5,21","39,60","1970,87","6,84","583,11","21,84","88.690,29","36,02","5.479,13","14,95","17,37","2,73%","1,04","10,95","1,18%","-3,63%","4,81%"
1970-12,"90,05","3,14","5,13","39,80","1970,96","6,39","619,90","21,62","94.560,01","35,31","5.386,93","15,87","18,45","2,85%","1,02","11,32","0,32%","-4,02%","4,33%"
1971-01,"93,49","3,13","5,16","39,80","1971,04","6,24","643,59","21,55","98.446,19","35,52","5.433,55","16,46","19,15","2,77%","1,01","11,50","-0,17%","-4,01%","3,84%"
1971-02,"97,11","3,12","5,19","39,90","1971,12","6,11","666,83","21,42","102.274,91","35,64","5.466,04","17,03","19,82","2,72%","1,04","11,64","-0,96%","-4,45%","3,49%"
1971-03,"99,60","3,11","5,22","40,00","1971,21","5,70","682,22","21,30","104.907,37","35,75","5.498,16","17,40","20,26","3,03%","0,99","12,03","-0,88%","-4,69%","3,82%"
1971-04,"103,00","3,11","5,25","40,10","1971,29","5,83","703,75","21,23","108.490,01","35,89","5.533,34","17,92","20,88","2,76%","0,96","11,94","-1,15%","-4,87%","3,72%"
1971-05,"101,60","3,10","5,29","40,30","1971,37","6,39","690,74","21,10","106.755,33","35,94","5.554,92","17,56","20,46","2,37%","1,00","11,46","-1,23%","-4,65%","3,42%"
1971-06,"99,72","3,10","5,32","40,60","1971,46","6,52","672,95","20,92","104.275,14","35,90","5.563,01","17,08","19,91","2,47%","0,99","11,32","-1,00%","-4,19%","3,20%"
1971-07,"99,00","3,10","5,36","40,70","1971,54","6,73","666,45","20,85","103.537,08","36,06","5.602,16","16,89","19,69","2,29%","1,02","11,19","-1,24%","-4,49%","3,25%"
1971-08,"97,24","3,09","5,39","40,80","1971,62","6,58","652,99","20,77","101.716,09","36,22","5.641,59","16,52","19,27","2,63%","1,04","11,34","-1,06%","-4,91%","3,85%"
1971-09,"99,40","3,09","5,43","40,80","1971,71","6,14","667,50","20,75","104.244,87","36,46","5.694,66","16,86","19,67","2,91%","1,02","11,77","-2,25%","-5,42%","3,17%"
1971-10,"97,29","3,08","5,52","40,90","1971,79","5,93","651,73","20,65","102.051,37","36,98","5.790,15","16,43","19,18","3,30%","1,01","11,99","-1,89%","-5,41%","3,52%"
1971-11,"92,78","3,08","5,61","40,90","1971,87","5,81","621,52","20,61","97.589,59","37,58","5.900,81","15,64","18,27","3,73%","1,00","12,16","-1,19%","-4,59%","3,40%"
1971-12,"99,17","3,07","5,70","41,10","1971,96","5,93","661,09","20,47","104.071,03","38,00","5.981,70","16,60","19,41","3,29%","1,00","12,05","-1,74%","-4,60%","2,86%"
1972-01,"103,30","3,07","5,74","41,10","1972,04","5,95","688,62","20,47","108.673,61","38,24","6.035,09","17,26","20,18","3,04%","1,00","12,09","-2,67%","-4,99%","2,32%"
1972-02,"105,20","3,07","5,77","41,30","1972,12","6,08","697,89","20,37","110.404,34","38,30","6.058,94","17,46","20,42","2,86%","1,01","11,98","-3,04%","-4,74%","1,69%"
1972-03,"107,70","3,07","5,81","41,40","1972,21","6,07","712,75","20,32","113.022,85","38,45","6.097,15","17,81","20,82","2,79%","1,00","12,02","-3,53%","-4,36%","0,83%"
1972-04,"108,80","3,07","5,86","41,50","1972,29","6,19","718,30","20,27","114.169,92","38,71","6.152,72","17,92","20,95","2,62%","1,01","11,94","-3,15%","-4,24%","1,08%"
1972-05,"107,70","3,07","5,92","41,60","1972,37","6,13","709,33","20,22","113.011,77","38,97","6.208,48","17,66","20,65","2,79%","1,01","12,03","-3,09%","-4,16%","1,07%"
1972-06,"108,00","3,07","5,97","41,70","1972,46","6,11","709,60","20,17","113.322,60","39,22","6.264,22","17,64","20,63","2,84%","1,01","12,08","-3,76%","-4,55%","0,80%"
1972-07,"107,20","3,07","6,03","41,90","1972,54","6,11","700,98","20,10","112.213,72","39,41","6.308,54","17,40","20,35","2,93%","1,00","12,08","-3,69%","-4,32%","0,63%"
1972-08,"111,00","3,08","6,08","42,00","1972,62","6,21","724,10","20,07","116.182,54","39,68","6.367,36","17,94","20,98","2,68%","0,98","12,02","-3,97%","-3,72%","-0,24%"
1972-09,"109,40","3,08","6,14","42,10","1972,71","6,55","711,97","20,04","114.503,85","39,96","6.426,45","17,61","20,60","2,44%","1,01","11,76","-2,74%","-3,04%","0,30%"
1972-10,"109,60","3,10","6,23","42,30","1972,79","6,48","709,90","20,10","114.440,20","40,37","6.508,61","17,53","20,50","2,58%","1,02","11,83","-1,94%","-2,23%","0,29%"
1972-11,"115,10","3,13","6,33","42,40","1972,87","6,28","743,76","20,20","120.171,07","40,88","6.605,41","18,34","21,44","2,56%","1,00","12,04","-1,96%","-2,08%","0,12%"
1972-12,"117,50","3,15","6,42","42,50","1972,96","6,36","757,48","20,31","122.661,57","41,39","6.702,02","18,65","21,80","2,41%","1,00","12,00","-1,99%","-1,92%","-0,07%"
1973-01,"118,40","3,16","6,55","42,60","1973,04","6,46","761,49","20,30","123.584,93","42,11","6.833,36","18,71","21,87","2,32%","0,99","11,95","-1,71%","-1,76%","0,05%"
1973-02,"114,20","3,16","6,67","42,90","1973,12","6,64","729,34","20,20","118.640,66","42,62","6.932,82","17,89","20,91","2,45%","1,00","11,78","-1,11%","-1,70%","0,59%"
1973-03,"112,40","3,17","6,80","43,30","1973,21","6,71","711,22","20,06","115.963,86","43,03","7.015,61","17,41","20,35","2,60%","1,01","11,67","-0,51%","-1,40%","0,89%"
1973-04,"110,30","3,19","6,94","43,60","1973,29","6,67","693,13","20,03","113.286,36","43,63","7.131,32","16,94","19,79","2,87%","0,99","11,69","0,07%","-1,33%","1,40%"
1973-05,"107,20","3,20","7,09","43,90","1973,37","6,85","669,04","19,99","109.622,32","44,23","7.246,80","16,31","19,06","2,99%","1,00","11,53","0,77%","-1,15%","1,92%"
1973-06,"104,80","3,22","7,23","44,20","1973,46","6,90","649,63","19,96","106.713,24","44,82","7.361,99","15,81","18,47","3,17%","0,99","11,47","1,19%","-1,34%","2,52%"
1973-07,"105,80","3,24","7,38","44,30","1973,54","7,13","654,34","20,02","107.762,33","45,66","7.520,27","15,89","18,57","2,90%","0,99","11,32","1,12%","-1,47%","2,59%"
1973-08,"103,80","3,25","7,54","45,10","1973,62","7,40","630,59","19,76","104.121,09","45,79","7.559,98","15,28","17,85","3,07%","1,03","10,98","1,19%","-1,37%","2,56%"
1973-09,"105,60","3,27","7,69","45,20","1973,71","7,09","640,10","19,82","105.965,04","46,61","7.716,58","15,48","18,08","3,32%","1,03","11,26","1,29%","-1,46%","2,76%"
1973-10,"109,80","3,31","7,85","45,60","1973,79","6,79","659,72","19,87","109.487,15","47,15","7.824,31","15,91","18,59","3,50%","1,01","11,47","1,00%","-1,52%","2,51%"
1973-11,"102,00","3,34","8,00","45,90","1973,87","6,73","608,85","19,96","101.320,61","47,77","7.950,02","14,65","17,12","4,17%","1,00","11,51","1,65%","-1,56%","3,21%"
1973-12,"94,78","3,38","8,16","46,20","1973,96","6,74","562,08","20,04","93.815,32","48,39","8.076,95","13,49","15,77","4,78%","0,99","11,49","2,41%","-1,54%","3,95%"
1974-01,"96,11","3,40","8,23","46,60","1974,04","6,99","565,08","19,99","94.593,24","48,37","8.096,84","13,53","15,82","4,59%","1,01","11,25","2,42%","-1,20%","3,62%"
1974-02,"93,45","3,42","8,29","47,20","1974,12","6,96","542,45","19,85","91.082,98","48,14","8.083,27","12,96","15,15","5,09%","0,99","11,20","2,22%","-1,20%","3,43%"
1974-03,"97,44","3,44","8,36","47,80","1974,21","7,21","558,51","19,72","94.055,70","47,92","8.069,64","13,31","15,57","4,76%","0,99","10,93","1,92%","-1,15%","3,08%"
1974-04,"92,46","3,46","8,49","48,00","1974,29","7,51","527,76","19,75","89.153,96","48,44","8.183,22","12,55","14,69","4,96%","1,00","10,72","2,47%","-1,08%","3,55%"
1974-05,"89,67","3,48","8,61","48,60","1974,37","7,58","505,52","19,62","85.672,44","48,56","8.229,34","12,00","14,05","5,39%","1,01","10,60","2,82%","-1,33%","4,15%"
1974-06,"89,79","3,50","8,74","49,00","1974,46","7,54","502,06","19,57","85.363,18","48,87","8.309,10","11,89","13,93","5,56%","0,99","10,61","2,64%","-1,33%","3,97%"
1974-07,"79,31","3,53","8,86","49,40","1974,54","7,81","439,87","19,58","75.066,74","49,16","8.389,12","10,39","12,19","6,55%","0,99","10,40","3,83%","-0,95%","4,78%"
1974-08,"76,03","3,56","8,99","50,00","1974,62","8,04","416,62","19,51","71.376,10","49,24","8.436,58","9,82","11,53","7,04%","1,01","10,18","5,24%","-0,32%","5,56%"
1974-09,"68,12","3,59","9,11","50,60","1974,71","8,04","368,85","19,44","63.469,51","49,33","8.488,07","8,68","10,21","8,47%","1,02","10,12","6,58%","-0,10%","6,68%"
1974-10,"69,44","3,59","9,04","51,10","1974,79","7,90","372,32","19,27","64.342,60","48,45","8.373,31","8,74","10,30","8,63%","1,02","10,19","6,36%","0,11%","6,25%"
1974-11,"71,74","3,60","8,96","51,50","1974,87","7,68","381,66","19,13","66.233,02","47,69","8.275,28","8,95","10,55","8,63%","1,02","10,33","6,19%","0,42%","5,77%"
1974-12,"67,07","3,60","8,89","51,90","1974,96","7,43","354,07","19,00","61.719,10","46,93","8.180,75","8,29","9,79","9,85%","1,00","10,49","6,87%","0,39%","6,47%"
1975-01,"72,56","3,62","8,74","52,10","1975,04","7,50","381,58","19,05","66.791,58","45,98","8.048,25","8,92","10,55","8,97%","1,01","10,47","6,49%","0,57%","5,93%"
1975-02,"80,10","3,65","8,60","52,50","1975,12","7,39","418,02","19,03","73.447,99","44,86","7.882,75","9,76","11,56","8,20%","0,98","10,53","6,03%","0,47%","5,56%"
1975-03,"83,78","3,67","8,45","52,70","1975,21","7,73","435,57","19,08","76.810,20","43,93","7.747,03","10,16","12,04","7,46%","0,97","10,31","5,47%","0,54%","4,93%"
1975-04,"84,72","3,68","8,29","52,90","1975,29","8,23","438,79","19,08","77.658,69","42,92","7.595,99","10,23","12,13","6,90%","1,02","9,99","5,41%","1,16%","4,25%"
1975-05,"90,10","3,70","8,12","53,20","1975,37","8,06","464,02","19,04","82.405,33","41,84","7.429,59","10,82","12,84","6,60%","1,02","10,12","5,03%","1,44%","3,59%"
1975-06,"92,40","3,71","7,96","53,60","1975,46","7,86","472,31","18,96","84.158,89","40,69","7.250,05","11,01","13,07","6,65%","0,99","10,25","5,04%","1,80%","3,24%"
1975-07,"92,49","3,71","7,89","54,20","1975,54","8,06","467,54","18,75","83.586,78","39,90","7.133,51","10,90","12,95","6,66%","0,98","10,06","5,33%","1,96%","3,37%"
1975-08,"85,71","3,71","7,83","54,30","1975,62","8,40","432,47","18,72","77.595,68","39,49","7.085,70","10,09","12,00","7,07%","1,00","9,88","5,90%","2,20%","3,70%"
1975-09,"84,67","3,71","7,76","54,60","1975,71","8,43","424,87","18,62","76.511,32","38,94","7.012,26","9,92","11,81","7,27%","1,03","9,88","5,81%","2,24%","3,58%"
1975-10,"88,57","3,70","7,83","54,90","1975,79","8,14","442,02","18,47","79.875,27","39,06","7.058,34","10,33","12,30","7,19%","1,01","10,09","5,48%","2,15%","3,32%"
1975-11,"90,07","3,69","7,89","55,30","1975,87","8,05","446,25","18,28","80.915,78","39,11","7.091,10","10,44","12,44","7,25%","1,01","10,14","5,97%","2,45%","3,52%"
1975-12,"88,70","3,68","7,96","55,50","1975,96","8,00","437,88","18,17","79.672,37","39,30","7.149,85","10,25","12,23","7,48%","1,02","10,21","6,65%","2,77%","3,88%"
1976-01,"96,86","3,68","8,19","55,60","1976,04","7,74","477,30","18,15","87.120,60","40,37","7.369,48","11,19","13,34","6,95%","1,00","10,44","5,76%","2,64%","3,12%"
1976-02,"100,60","3,69","8,43","55,80","1976,12","7,79","493,96","18,10","90.435,56","41,38","7.575,25","11,59","13,83","6,56%","1,01","10,43","5,98%","3,08%","2,90%"
1976-03,"101,10","3,69","8,66","55,90","1976,21","7,73","495,52","18,09","90.998,39","42,45","7.794,72","11,63","13,88","6,57%","1,02","10,53","6,60%","3,74%","2,86%"
1976-04,"101,90","3,71","8,86","56,10","1976,29","7,56","497,66","18,14","91.669,01","43,25","7.967,44","11,69","13,95","6,67%","0,98","10,68","6,83%","4,02%","2,81%"
1976-05,"101,20","3,74","9,05","56,50","1976,37","7,90","490,75","18,12","90.672,91","43,90","8.111,58","11,53","13,76","6,52%","1,01","10,42","6,97%","4,01%","2,96%"
1976-06,"101,80","3,76","9,25","56,80","1976,46","7,86","491,05","18,14","91.008,01","44,62","8.269,39","11,54","13,78","6,58%","1,01","10,47","7,20%","3,91%","3,29%"
1976-07,"104,20","3,79","9,35","57,10","1976,54","7,83","499,98","18,19","92.945,02","44,86","8.340,08","11,76","14,03","6,47%","1,01","10,50","6,78%","4,30%","2,47%"
1976-08,"103,30","3,82","9,45","57,40","1976,62","7,77","493,07","18,23","91.943,12","45,11","8.411,06","11,60","13,84","6,64%","1,02","10,56","7,12%","4,39%","2,73%"
1976-09,"105,50","3,85","9,55","57,60","1976,71","7,59","501,83","18,31","93.859,77","45,43","8.496,31","11,81","14,09","6,71%","1,02","10,72","6,58%","4,04%","2,54%"
1976-10,"101,90","3,92","9,67","57,90","1976,79","7,41","482,19","18,53","90.476,12","45,76","8.585,91","11,35","13,54","7,22%","1,01","10,87","6,95%","3,97%","2,99%"
1976-11,"101,20","3,98","9,79","58,00","1976,87","7,29","478,05","18,82","89.993,90","46,25","8.705,93","11,25","13,43","7,43%","1,04","11,01","7,37%","4,02%","3,36%"
1976-12,"104,70","4,05","9,91","58,20","1976,96","6,87","492,89","19,07","93.085,48","46,65","8.810,67","11,60","13,85","7,62%","0,98","11,37","7,18%","3,84%","3,35%"
1977-01,"103,80","4,10","9,97","58,50","1977,04","7,21","486,14","19,19","92.114,02","46,68","8.844,61","11,44","13,66","7,46%","0,99","11,10","7,92%","4,10%","3,82%"
1977-02,"101,00","4,14","10,02","59,10","1977,12","7,39","468,23","19,21","89.022,60","46,47","8.834,66","11,01","13,15","7,72%","1,00","10,92","8,93%","4,18%","4,76%"
1977-03,"100,60","4,19","10,08","59,50","1977,21","7,46","463,24","19,29","88.379,63","46,42","8.855,53","10,90","13,02","7,79%","1,01","10,86","9,43%","4,25%","5,18%"
1977-04,"99,05","4,25","10,19","60,00","1977,29","7,37","452,30","19,39","86.601,07","46,55","8.912,17","10,64","12,71","8,16%","1,00","10,90","9,50%","3,66%","5,85%"
1977-05,"98,76","4,30","10,31","60,30","1977,37","7,46","448,73","19,55","86.229,91","46,83","8.999,05","10,55","12,61","8,17%","1,02","10,84","9,53%","3,33%","6,20%"
1977-06,"99,29","4,36","10,42","60,70","1977,46","7,28","448,17","19,68","86.436,53","47,03","9.071,09","10,53","12,60","8,40%","1,00","10,98","9,95%","3,39%","6,56%"
1977-07,"100,20","4,41","10,52","61,00","1977,54","7,33","450,05","19,79","87.117,84","47,24","9.143,63","10,57","12,65","8,34%","1,00","10,95","10,17%","3,42%","6,75%"
1977-08,"97,75","4,45","10,61","61,20","1977,62","7,40","437,61","19,94","85.031,58","47,51","9.232,39","10,27","12,30","8,55%","1,01","10,93","11,07%","3,25%","7,82%"
1977-09,"96,23","4,50","10,71","61,40","1977,71","7,34","429,40","20,08","83.761,83","47,79","9.322,34","10,07","12,07","8,81%","0,99","11,01","10,84%","2,75%","8,09%"
1977-10,"93,74","4,56","10,77","61,60","1977,79","7,52","416,93","20,27","81.658,98","47,90","9.381,98","9,77","11,72","8,94%","1,00","10,90","9,70%","2,84%","6,86%"
1977-11,"94,28","4,61","10,83","61,90","1977,87","7,58","417,30","20,42","82.064,62","47,94","9.426,81","9,77","11,72","8,90%","1,00","10,87","8,21%","3,38%","4,83%"
1977-12,"93,82","4,67","10,89","62,10","1977,96","7,69","413,93","20,60","81.738,87","48,05","9.487,70","9,68","11,63","8,88%","0,99","10,82","8,10%","3,41%","4,69%"
1978-01,"90,25","4,71","10,90","62,50","1978,04","7,96","395,63","20,66","78.465,36","47,78","9.476,70","9,24","11,12","9,11%","1,00","10,62","8,97%","3,87%","5,10%"
1978-02,"88,98","4,76","10,91","62,90","1978,12","8,03","387,58","20,72","77.211,67","47,52","9.467,06","9,05","10,89","9,31%","1,01","10,57","9,48%","4,28%","5,19%"
1978-03,"88,82","4,80","10,92","63,40","1978,21","8,04","383,84","20,74","76.809,36","47,19","9.443,35","8,95","10,79","9,47%","1,00","10,55","9,84%","4,22%","5,62%"
1978-04,"92,71","4,84","11,02","63,90","1978,29","8,15","397,51","20,74","79.891,83","47,26","9.499,21","9,26","11,18","9,03%","0,99","10,46","9,25%","4,08%","5,17%"
1978-05,"97,41","4,87","11,13","64,50","1978,37","8,35","413,78","20,70","83.507,85","47,26","9.538,72","9,63","11,64","8,49%","1,00","10,30","8,49%","4,04%","4,45%"
1978-06,"97,66","4,91","11,23","65,20","1978,46","8,46","410,39","20,63","83.170,32","47,19","9.563,82","9,55","11,55","8,52%","1,00","10,18","9,12%","4,30%","4,82%"
1978-07,"97,19","4,95","11,34","65,70","1978,54","8,64","405,30","20,63","82.488,53","47,30","9.627,45","9,43","11,41","8,50%","1,02","10,05","9,13%","4,37%","4,76%"
1978-08,"103,90","4,98","11,46","66,00","1978,62","8,41","431,32","20,69","88.133,57","47,56","9.718,19","10,02","12,14","8,11%","1,01","10,23","8,18%","4,09%","4,09%"
1978-09,"103,90","5,02","11,57","66,50","1978,71","8,42","428,07","20,68","87.823,09","47,67","9.779,72","9,94","12,05","8,24%","0,99","10,22","8,35%","4,30%","4,06%"
1978-10,"100,60","5,04","11,82","67,10","1978,79","8,64","410,77","20,57","84.624,96","48,28","9.945,79","9,53","11,57","8,48%","1,00","10,05","9,13%","4,64%","4,49%"
1978-11,"94,71","5,05","12,08","67,40","1978,87","8,81","385,00","20,54","79.668,33","49,09","10.158,70","8,93","10,84","9,04%","0,99","9,97","9,56%","4,68%","4,87%"
1978-12,"96,11","5,07","12,33","67,70","1978,96","9,01","388,96","20,52","80.841,55","49,90","10.371,20","9,01","10,95","8,75%","1,00","9,87","9,63%","4,75%","4,88%"
1979-01,"99,71","5,11","12,65","68,30","1979,04","9,10","399,98","20,51","83.488,13","50,76","10.594,73","9,26","11,26","8,43%","1,01","9,80","9,60%","4,87%","4,73%"
1979-02,"98,23","5,16","12,98","69,10","1979,12","9,10","389,48","20,45","81.652,33","51,45","10.786,70","9,00","10,96","8,80%","1,01","9,76","10,16%","4,89%","5,27%"
1979-03,"100,10","5,20","13,30","69,80","1979,21","9,12","392,92","20,41","82.728,88","52,21","10.991,95","9,07","11,05","8,72%","1,00","9,72","9,93%","4,82%","5,11%"
1979-04,"102,10","5,25","13,53","70,60","1979,29","9,18","396,23","20,36","83.782,89","52,49","11.099,96","9,13","11,13","8,65%","1,00","9,65","10,11%","5,04%","5,07%"
1979-05,"99,73","5,29","13,75","71,50","1979,37","9,25","382,16","20,28","81.165,36","52,70","11.193,14","8,79","10,73","9,11%","1,03","9,55","10,84%","5,38%","5,46%"
1979-06,"101,70","5,34","13,98","72,30","1979,46","8,91","385,40","20,24","82.210,97","52,98","11.300,98","8,85","10,81","9,43%","1,00","9,73","11,04%","5,64%","5,41%"
1979-07,"102,70","5,40","14,20","73,10","1979,54","8,95","384,93","20,23","82.470,34","53,21","11.400,26","8,83","10,78","9,48%","1,00","9,67","11,29%","5,93%","5,35%"
